kegglevel3	SRR6000915	SRR6000939	SRR6000948	SRR6000918	SRR6000925	SRR6000937	SRR6000938	SRR6000930	SRR6000927	SRR6000872	SRR6000881	SRR6000883	SRR6000885	SRR6000887	SRR6000904	SRR6000913	SRR6000917	SRR6000919	SRR6000922	SRR6000935	SRR6000936	SRR6000941	SRR6000875	SRR6000876	SRR6000897	SRR6000889	SRR6000914	SRR6000916	SRR6000933	SRR6000929	SRR6000879	SRR6000882	SRR6000880	SRR6000884	SRR6000886	SRR6000888	SRR6000898	SRR6000924	SRR6000923	SRR6000926	SRR6000928	SRR6000934
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_lacto_and_neolacto_series	7.2291282257e-06	1.53509825627e-07	1.1829998618e-05	3.58789564163e-06	1.53661042635e-06	9.35622411532e-06	7.04172587018e-06	4.95651721792e-08	1.52655739805e-05	3.91384150292e-06	1.77248089395e-05	2.70884354494e-06	8.69728044478e-06	1.16228537781e-05	4.181682504e-06	4.43002598287e-06	8.50777072489e-06	5.45519191386e-06	1.62943894591e-06	0.0	8.6152899312e-06	1.65265521894e-05	4.89032657782e-06	1.29688427368e-05	8.72963904957e-06	2.83491485673e-06	1.55593609173e-06	2.55563768364e-05	1.98379997202e-06	5.09477928721e-05	4.05520148819e-06	5.32225197893e-07	5.73651827377e-06	2.85040222596e-07	1.09492413505e-06	1.6357268925e-06	4.45421159564e-06	3.32214191549e-06	4.5814214807e-06	1.07974655325e-06	1.10819933787e-07	4.22750321034e-05
Metabolism;Glycan_Biosynthesis_and_Metabolism;GlycosylphosphatidylinositolGPI-anchor_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosyltransferases	0.00348196909008	0.00340684356013	0.00300822525465	0.00344145943579	0.00367466155586	0.00315004016911	0.0036111699809	0.00295626512946	0.00349516486215	0.00348601813863	0.00332929965266	0.00320334569819	0.00335429442826	0.00326337258468	0.00333914092594	0.00376376535099	0.0032567104239	0.00273275740774	0.00352504320139	0.00367761543245	0.00407563884802	0.00327675139593	0.00345613265367	0.00362586650248	0.00360735545956	0.00290193224395	0.00349189906079	0.00407231307793	0.00394109637641	0.00395078167815	0.00342977355581	0.00338191857497	0.00343598322872	0.00418211014593	0.00355772135025	0.00376753703695	0.00337312495014	0.0030373541637	0.00434837984138	0.00330625592916	0.00509387519651	0.00405427563796
Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis	0.0033264055713	0.0023571433725	0.00154584623356	0.00321241819076	0.00300344735704	0.00189588844908	0.00285653169181	0.00162415156197	0.00279704410085	0.00314564888793	0.00247344459243	0.002357744252	0.0016951908258	0.00233935570932	0.0023851102966	0.00342906925001	0.00250088328318	0.000586055463608	0.00252612628237	0.00234234430355	0.0044890514226	0.0028391601873	0.0027227044158	0.00309483747127	0.00299575843999	0.00164056522759	0.00237162507474	0.00339899811923	0.00339158378417	0.00341651833668	0.00257065015481	0.00306492524711	0.00243387722538	0.00425251508091	0.00277323427711	0.00393241830771	0.00248119382373	0.00158557814663	0.00476192948704	0.00226797164355	0.00585369360254	0.00419686006577
Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis_proteins	0.00486511178794	0.00367364363707	0.00261454918952	0.00487010941663	0.00397475588098	0.00297561341953	0.00419865993486	0.00264559063024	0.00417625147687	0.00446576063485	0.00379872917443	0.00348910105092	0.00263508125953	0.00373179068437	0.00366767278847	0.00514066325432	0.003989983946	0.00157629868502	0.00378263624518	0.00369252276563	0.00639691344497	0.00394564185033	0.00402190117664	0.0044460937915	0.00449166043405	0.00249608583306	0.00327844144994	0.00503892462731	0.0052608788218	0.00495590229197	0.00390011899699	0.00471205578955	0.00377909076058	0.00564812901878	0.00377675831651	0.00542668753854	0.00341311387202	0.00246852327813	0.00676309438981	0.00351032802772	0.00716923703652	0.00578173601044
Metabolism;Glycan_Biosynthesis_and_Metabolism;N-Glycan_biosynthesis	0.000309662910326	0.000221054148902	0.000200333259426	0.000272429750464	0.000301175643564	0.000197733772151	0.000230832715587	0.000144185085869	0.000238478052061	0.00026958270352	0.000180891865449	0.000191166958743	0.000289087217172	0.000242285223977	0.000240311850996	0.000252740620298	0.000219677061076	0.000153836411971	0.000252137965587	0.000189654405425	0.000361963519222	0.000271673322832	0.000236124286986	0.000274634316778	0.000277557754397	0.00018619720779	0.000298361258672	0.000255988528089	0.000253688340422	0.00017756322149	0.000214983610324	0.000245994486466	0.000204475006914	0.000344841661297	0.000259653437741	0.000340558339017	0.000266757783339	0.000194173467129	0.00037491299117	0.000205367794428	0.00045628260738	0.000443825300056
Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_glycan_degradation	0.00628531520646	0.00475005453437	0.0035354966577	0.0056791381641	0.00312831118205	0.0037237771979	0.00464025027035	0.00336914301371	0.00625646518002	0.00453060893975	0.00433813154822	0.0050644317786	0.00309233753367	0.00519592841177	0.00536786395881	0.00598641631826	0.00569322359272	0.00296191743114	0.00511041645059	0.00616205264986	0.00775861462255	0.00506611309482	0.00649984776594	0.00645349033169	0.00607090436673	0.00322380847678	0.00344766001299	0.00646102018933	0.00414217434158	0.00626874232914	0.00553865212402	0.0055276376828	0.00646907165734	0.00516738017935	0.00396331253342	0.00692972426552	0.00366829070521	0.00305304842033	0.00868805498194	0.0047102143808	0.00194370775867	0.00632974800204
Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_types_of_O-glycan_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Peptidoglycan_biosynthesis	0.00786318682666	0.007990953973	0.00807660294539	0.00796587927933	0.00794814588602	0.00826563924188	0.00784195006885	0.00844015577937	0.00803294981061	0.00786196285899	0.0079318828799	0.00818336106673	0.00853229173664	0.00798857541843	0.00788361811041	0.00816965533023	0.00780852828569	0.00861366410596	0.00815647544705	0.00768212738529	0.00778518854501	0.00807082874353	0.00768801600115	0.00789441891748	0.00795553644154	0.00793464319251	0.00830743716005	0.00758861567478	0.0075297905258	0.00692260512261	0.00785330320203	0.00787528303071	0.00756442795217	0.00739434243045	0.00836057999904	0.0075380183823	0.00808023678193	0.00899343911339	0.00736463503022	0.00844448184367	0.00679614325944	0.0075800508376
Metabolism;Glycan_Biosynthesis_and_Metabolism;Various_types_of_N-glycan_biosynthesis	8.23571570017e-07	0.0	0.0	0.0	1.2349794908e-05	2.50613145946e-07	5.55925726593e-07	8.67390513137e-06	0.0	1.41708054416e-06	6.17589161656e-08	0.0	0.0	0.0	6.7446492e-08	0.0	2.40785963912e-07	8.3926029444e-08	1.41690343123e-07	0.0	0.0	9.42303414306e-07	6.03744021953e-08	0.0	1.49224599138e-07	3.57199271949e-06	2.01851168657e-06	0.0	0.0	0.0	5.79314498313e-08	9.04782836419e-07	7.6486910317e-07	0.0	0.0	6.54290756998e-08	9.40333559079e-06	5.72783088877e-08	0.0	1.439662071e-07	1.84699889646e-07	6.25370297387e-07
Metabolism;Lipid_Metabolism;Arachidonic_acid_metabolism	0.000148791930316	0.000170472661358	0.000117822006438	0.000166711988186	0.000319330411194	0.000143601332627	0.000186852813661	0.000118906848058	0.000173692445412	0.000186312351544	0.000175271804078	0.000119023268413	0.000240603123946	0.000138619623736	0.00013927700598	0.000151995719067	0.000156430614555	4.30960161195e-05	0.000214377489145	0.000170606146364	0.000191720536497	0.000181647104327	0.00017683662403	0.000160480759855	0.000232939599254	0.000172929806261	0.000188058005466	0.000248838406038	0.000159973629744	0.000311981465232	0.000164293591722	0.000136835098378	0.000203773876903	0.000313373220722	0.000282490426844	0.000195174932813	0.000174704077029	0.00032597085588	0.000279924852471	0.000161674050573	0.000542389695933	0.00029204792888
Metabolism;Lipid_Metabolism;Biosynthesis_of_unsaturated_fatty_acids	0.00101354207883	0.00106190421877	0.00124310581438	0.00101537446658	0.00176271980501	0.00116685480752	0.00128035871787	0.00107452336767	0.000958845594956	0.00134987043835	0.00121714471979	0.000970982204556	0.00131588555028	0.000943245861388	0.000975411167305	0.00115157761627	0.000970046386613	0.00102792600863	0.00112006216239	0.000999264571563	0.000878880915094	0.00107987971279	0.0011001423568	0.000958237968416	0.000993537381061	0.00123744033496	0.00153411093412	0.00121962675938	0.00140207046823	0.00125966286855	0.00100986103346	0.00102884453005	0.00090879197275	0.00194785086513	0.00135942652254	0.00107172825996	0.00138100355961	0.00116045853807	0.000878411211899	0.00114683480576	0.00304459298092	0.00173158781644
Metabolism;Lipid_Metabolism;Ether_lipid_metabolism	1.34516689769e-05	1.58882669524e-05	2.15688358642e-05	1.67713261388e-05	1.45124318044e-05	1.59557036252e-05	3.0019989236e-05	3.8710399472e-05	1.070451834e-05	2.80716907795e-05	1.06842924966e-05	1.23832847769e-05	1.05795277052e-05	2.99972182067e-05	1.2612494004e-05	1.51995719067e-05	2.97771975371e-05	2.53456608921e-05	7.93465921489e-06	8.51847610142e-06	4.97502657999e-06	3.82720155964e-05	2.36667656606e-05	1.08882797309e-05	7.6850668556e-06	6.10073677169e-05	1.72414539895e-05	1.01234401319e-05	7.61779189256e-06	1.65891783741e-05	9.96420937098e-06	3.80008791296e-05	4.6975710753e-05	1.50501237531e-05	1.23048617082e-05	2.44704743117e-05	2.19741105385e-05	1.09401569976e-05	4.5814214807e-06	9.71771897926e-06	4.691377197e-06	9.06786931212e-06
Metabolism;Lipid_Metabolism;Fatty_acid_biosynthesis	0.00463808055848	0.00448102856495	0.00501514269697	0.00504633350024	0.00493069830066	0.00485805229645	0.00482938855644	0.00519140656888	0.00486608787181	0.00488400183546	0.00487660753827	0.00497349203102	0.00476967946303	0.00478186424592	0.00483719495975	0.00505817311533	0.00484605830969	0.00460963716721	0.00519380121752	0.00493491884259	0.00478451946461	0.00462866685595	0.00519739078739	0.00495049161623	0.00505595325569	0.00490876847103	0.00516322673727	0.00479454619839	0.0044173670737	0.00464057676311	0.00520282350935	0.00482717609985	0.00518268930399	0.00504264657794	0.00509822746903	0.00451787767707	0.00479055406235	0.00493366713604	0.00497527101399	0.00523511517189	0.0045788949642	0.00484937143406
Metabolism;Lipid_Metabolism;Fatty_acid_elongation_in_mitochondria	1.41837325947e-05	1.68860808189e-06	2.40184820427e-05	5.84076034684e-07	7.990374217e-05	1.18623555748e-05	1.61836155964e-05	0.0	9.30827681735e-08	3.80587346146e-05	1.23517832331e-07	5.52825213252e-08	2.01854792412e-05	1.70924320266e-07	4.04678952e-07	5.34658308277e-06	6.74200698953e-06	0.0	9.06818195987e-06	4.73248672301e-07	2.42684223414e-07	1.56567336531e-05	1.12900132105e-05	6.93521001966e-08	2.98449198276e-07	9.18512413582e-06	5.02945828571e-05	1.41586575271e-07	7.93519988808e-08	1.31139749993e-07	1.15862899663e-07	1.71376513722e-05	0.0	9.85099009291e-05	3.19092176501e-05	2.26384601921e-05	3.7811307323e-05	8.01896324428e-07	0.0	8.35004001181e-06	0.000147316631981	8.27990273741e-05
Metabolism;Lipid_Metabolism;Fatty_acid_metabolism	0.00196119843207	0.00213447737043	0.00197148719394	0.00204201325669	0.00241276292685	0.00206463463402	0.00220523381835	0.00219717451753	0.00191601570008	0.00209586212481	0.00218237482054	0.00191050865448	0.00221391220874	0.00205237377559	0.00203425364521	0.0022119578011	0.0019929854233	0.00211728587081	0.00213158952194	0.0018867241443	0.00186454288849	0.00222354611825	0.00198094451043	0.00198693767063	0.00199916195465	0.00220386280963	0.00228377776405	0.00233306358731	0.00248673294093	0.00243146210461	0.00196949549991	0.00199978295856	0.0020632344058	0.00230101570093	0.00210997094749	0.0021365210379	0.00224571450404	0.00194614510108	0.00203827441676	0.00215315859339	0.00343948134498	0.00215633932242
Metabolism;Lipid_Metabolism;Glycerolipid_metabolism	0.0033491910514	0.00377020131739	0.00422235354716	0.00344062504146	0.00426255732268	0.00389912286234	0.00372593775868	0.00449511503011	0.00343028617273	0.00392038706543	0.00366248900537	0.00372958001869	0.00362650632516	0.0038408404007	0.00364184078203	0.00370159222772	0.00370954856003	0.00420104329286	0.00358951230751	0.00344749826554	0.00294375963001	0.00405770347176	0.00360960438405	0.00345956016621	0.00341261735769	0.0041119306031	0.00417617452254	0.00315603555607	0.00345371639929	0.00337304550956	0.00374051785271	0.00381834323725	0.00379202979624	0.0035921338932	0.00396310397645	0.00339668503588	0.00403700044285	0.00375739978473	0.00272594578101	0.00357655248299	0.00344154998374	0.00359644204324
Metabolism;Lipid_Metabolism;Glycerophospholipid_metabolism	0.00564347842956	0.00559750552674	0.00596506768701	0.00529031040387	0.00614382377651	0.00588849001486	0.00586711657942	0.00573657389768	0.00550296017165	0.00566305873461	0.00578421657024	0.00575126182355	0.00599210170106	0.00555871528153	0.0054513627159	0.00543090633596	0.00552916808931	0.00573323884941	0.00533138254069	0.00544626403301	0.00515934524767	0.00601660730034	0.0056459725957	0.00569776049585	0.0053323918256	0.0057009570786	0.0059734489178	0.00526673742692	0.00583340349373	0.00516093929108	0.00526654810416	0.00541970241267	0.00538098161898	0.00584360960344	0.00566122703142	0.00548210596566	0.00595676564057	0.00569443763469	0.00468633603261	0.00554305888887	0.0061603692993	0.00595202434241
Metabolism;Lipid_Metabolism;Linoleic_acid_metabolism	0.000815976409982	0.000797713808869	0.000846083891061	0.000823130011737	0.000635132309556	0.00071007058018	0.000693054072486	0.000767120169818	0.000856361467197	0.00084242064349	0.000679224559989	0.000813537583822	0.000677024868056	0.000881627643932	0.000892451982144	0.000860952635843	0.000851579692369	0.000711315062553	0.000856163898321	0.000776482759078	0.000995976052892	0.000736301390963	0.000920528510272	0.000816829036115	0.000682180254959	0.000717573648537	0.000768422167682	0.00080024732343	0.000568001607989	0.000740808447708	0.00085159231252	0.000971843211353	0.000851809224564	0.000821143873254	0.000761597944796	0.000869028983445	0.000714158592501	0.000699883656299	0.00099203046462	0.000859622222595	0.000483876770893	0.000778898705396
Metabolism;Lipid_Metabolism;Lipid_biosynthesis_proteins	0.00605983961218	0.00572691430974	0.0056553368141	0.00626154541012	0.00612464460193	0.00602540833026	0.00606416136473	0.00604204405382	0.00618050964119	0.00616578492766	0.00599975518766	0.00611446798866	0.00647661810793	0.00581296520793	0.00603996825159	0.00647906575946	0.00585583438035	0.00513992378425	0.00626349246292	0.00616051459168	0.00631148859833	0.00605922840862	0.00640004887912	0.00630022219026	0.00622139737496	0.00582421917657	0.00620873168626	0.00616609535304	0.0057358005351	0.00596836673179	0.00618331329774	0.00583089960056	0.00620098503667	0.00622345420407	0.0061486768285	0.00606409759401	0.00610137904371	0.00600471423393	0.00649263780839	0.00648466986641	0.00606598765569	0.00623644275367
Metabolism;Lipid_Metabolism;Primary_bile_acid_biosynthesis	0.000540445965835	0.00051617678867	0.000432153434365	0.000453326442349	0.000356038326934	0.000420361783467	0.000467657075115	0.000430572650721	0.00055039840821	0.00045083405312	0.000471961637338	0.000531320312457	0.000338415076411	0.000505850525827	0.000510974623392	0.000534811067794	0.000499229565177	0.00044833284929	0.000456172059685	0.000625871369118	0.00056654631956	0.000455639943256	0.000576998161781	0.000574512798029	0.000473564265364	0.000355725116223	0.000412869744558	0.000524578261378	0.00043389672988	0.000487053031472	0.000597157384861	0.000496991889793	0.000523807857488	0.00051392752134	0.000439533831357	0.000542995899233	0.000427307365742	0.000341264164353	0.000626280316411	0.000457308656854	0.000193159144591	0.000486287943248
Metabolism;Lipid_Metabolism;Secondary_bile_acid_biosynthesis	0.000540171441979	0.000512262288116	0.000431555959687	0.000446317529932	0.000355412300464	0.000420111170321	0.000461850739749	0.000429779607966	0.000548816001151	0.000444086050529	0.000471097012511	0.000528666751433	0.000337960740866	0.000504312206945	0.000506051029476	0.000533512611902	0.000498105897346	0.000447913219143	0.000455676143484	0.000624688247437	0.000565332898443	0.000455060064232	0.000572530456018	0.000572501587123	0.000472743530069	0.000338885721974	0.000412407168963	0.000523728741926	0.000432944505894	0.000483381118473	0.000594318743819	0.000496246774516	0.000521067076535	0.000512445312183	0.000434111349926	0.000540313307129	0.000425921611023	0.000340118598175	0.000623684177572	0.000456660808922	0.000192715864856	0.000477657833144
Metabolism;Lipid_Metabolism;Sphingolipid_metabolism	0.0044989884711	0.00333292857909	0.0027816031094	0.00399591447158	0.00250023589816	0.002898006882	0.00319342268213	0.00240871867239	0.00419449569944	0.00334100356295	0.00312895372861	0.00354150888114	0.00248781163768	0.00365931877258	0.00353574745012	0.0041028150982	0.00405242777264	0.00230867918096	0.00344633421578	0.00405514956078	0.00533626204654	0.00327443187984	0.00459394863744	0.00426439128899	0.00410464643619	0.00235995322164	0.00254450219023	0.00410119673929	0.00295570325431	0.00387701556878	0.00380841351191	0.0040976550211	0.00418351529888	0.00403069677968	0.00282375720506	0.00445931865432	0.00281585358828	0.00237286850229	0.00556031853707	0.00347894339457	0.00190436668218	0.00440729717084
Metabolism;Lipid_Metabolism;Steroid_biosynthesis	4.25511977842e-05	5.21933407131e-06	7.19956986603e-05	1.83566753758e-06	0.000239654315013	3.5503529009e-05	4.89832334654e-05	4.95651721792e-08	2.79248304521e-07	0.000114176203844	3.08794580828e-07	1.65847563976e-07	6.05564377237e-05	5.12772960798e-07	1.146590364e-06	1.596336949e-05	2.02260209686e-05	4.1963014722e-08	2.72045458796e-05	1.30143384883e-06	6.06710558535e-07	4.70426858373e-05	3.38700396316e-05	2.77408400786e-07	8.20735295259e-07	2.74986741103e-05	0.000150883748571	3.53966438177e-07	4.76111993285e-07	3.27849374981e-07	3.47588698988e-07	5.14129541165e-05	6.37390919308e-08	0.000295586710832	9.57276529503e-05	6.78499515007e-05	0.000113334939489	2.40568897328e-06	1.52714049357e-07	2.49781369319e-05	0.000442171535811	0.000248459619152
Metabolism;Lipid_Metabolism;Steroid_hormone_biosynthesis	0.000666086384239	0.000313160044278	0.000315526377282	0.000478858909008	0.000562171770053	0.000294303371056	0.000414658822513	0.000172139842979	0.000513537632013	0.000507112394731	0.00034998777791	0.000321246731421	0.000299601839799	0.000418337273851	0.000323945501076	0.000525339977761	0.000535588245728	7.11692729685e-05	0.00029988761122	0.000344525033435	0.000727931328131	0.000459481641791	0.00069551311329	0.000551557252863	0.000520271564894	0.000235297933109	0.000385367522828	0.000475235339896	0.000322089763457	0.000549147703094	0.00041536849529	0.000585607385242	0.000453503639088	0.000903805537807	0.000369458686714	0.000666918568608	0.000433246314536	0.000152073910097	0.000740968567478	0.000424916260256	0.000814120173579	0.000970949923724
Metabolism;Lipid_Metabolism;Synthesis_and_degradation_of_ketone_bodies	0.00018228384083	0.000210001441457	0.000269939059375	0.000186487133931	0.000428600485956	0.00023841663951	0.000273083070808	0.000253724116386	0.00018346613607	0.000239419131937	0.000239254041226	0.000226050229699	0.000215095428313	0.000233995394444	0.000227024892072	0.000150009845351	0.000217831035352	0.000161096013518	0.000211685372626	0.000182319051004	5.47252923799e-05	0.000250652708205	0.000223989032145	0.000147026452417	0.000208690601894	0.000349941889915	0.000219933669183	0.000178823844567	0.000188857757336	0.000190546056739	0.000169217764957	0.000156048428022	0.000270444967063	0.000194340423766	0.00024547156323	0.000215850520734	0.000295066772591	0.000231003419744	0.000140496925408	0.0001926267851	0.000349673831077	0.000200743865461
Metabolism;Lipid_Metabolism;alpha-Linolenic_acid_metabolism	1.80270665881e-05	3.16230240791e-05	1.34431802478e-05	2.73681341966e-05	1.43416973126e-05	2.73168329081e-05	5.70132717384e-05	1.98756340439e-05	2.98795685837e-05	2.67895702872e-05	7.44194939796e-05	9.67444123192e-06	1.62262694865e-05	2.17073886738e-05	1.9289696712e-05	5.17854761445e-05	6.42095903765e-06	2.03940251549e-05	2.14660869831e-05	2.6738549985e-05	1.2012869059e-05	7.97333658259e-06	8.27129310076e-06	1.10963360315e-05	3.81268850797e-05	9.52531391863e-06	9.67203516483e-06	0.000120207002405	0.000205442325102	0.000112255625994	1.77270236484e-05	1.71376513722e-05	1.89942493954e-05	3.48319152012e-05	1.04278489053e-05	2.85925060808e-05	4.26614488382e-05	2.2453097084e-05	3.06955239207e-05	1.7275944852e-05	0.000223302166581	7.03541584561e-05
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Biotin_metabolism	0.00175576307932	0.0016047917171	0.00150229032956	0.00168747910364	0.00141715319357	0.00150401302654	0.00155856865927	0.00143887694836	0.00184611054119	0.00168996976895	0.00161567500581	0.00166317465407	0.00144764285851	0.00159976617553	0.00172953039436	0.00171357987803	0.00162939861779	0.00145313723681	0.00160393468415	0.00174936371716	0.00198418621063	0.00150471358289	0.00176214767687	0.00168456251378	0.0017314530238	0.00141048353782	0.00156935078398	0.00193697514299	0.00178216654286	0.00191319781264	0.00158419342709	0.00177337435938	0.00175301624537	0.00179119275879	0.00149154736816	0.0017574249733	0.00156778349919	0.00141643530048	0.00201949058869	0.00156037773565	0.00180551530124	0.00185941350522
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Folate_biosynthesis	0.00422510517009	0.00362390645357	0.00398826296844	0.00397396990056	0.00390714502222	0.0037216052173	0.00405306916402	0.00350931332064	0.00392744123755	0.0039757881667	0.00358498156558	0.00385125684812	0.00374242679437	0.00404330025805	0.00390049807885	0.00387886964679	0.0039599659625	0.00401938540213	0.00407912328817	0.00382006328281	0.00476983706909	0.00382698410501	0.00380545894477	0.00410148320563	0.00427036035353	0.00357397715988	0.0039956859359	0.00410041801313	0.00409210323028	0.00384895166228	0.00379983965733	0.00435498590428	0.00419894015913	0.00466308701754	0.00416045101698	0.0040993933089	0.00374133977538	0.00392362143712	0.00451682343782	0.00375175935703	0.00451351120327	0.00462924108938
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Lipoic_acid_metabolism	0.000526811280954	0.000399586076106	0.000270954766327	0.000512651879586	0.000496723548191	0.000314853649023	0.000488041018424	0.000349880550413	0.000599546109806	0.000463250377888	0.000379076227424	0.000410804415968	0.000314659817883	0.000401586690465	0.000458231466648	0.000653505212231	0.000411904522265	0.00014191891579	0.000368749117978	0.000410779847557	0.000726839249125	0.000551319982247	0.000518253868445	0.000582557641651	0.000531090348332	0.0003739819679	0.000399539156961	0.000639546560498	0.000552051856214	0.00061550441659	0.000416295398488	0.00044973029222	0.000445090078953	0.000564265624651	0.000357049546516	0.000752826945002	0.000415429468153	0.000129620813013	0.000795334769049	0.000373304375011	0.00053049502304	0.000760762966772
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Nicotinate_and_nicotinamide_metabolism	0.00418191341664	0.0043028036574	0.00399429746269	0.00427343402749	0.00366208411497	0.00419325915797	0.00418710903365	0.00442716117905	0.00417048034525	0.00395837832002	0.00434375160959	0.0043048499356	0.00410693371212	0.00419439735717	0.00424751028019	0.00445843925296	0.00410515989874	0.00427762579473	0.004354073399	0.00423711367528	0.00439331249647	0.00428893023265	0.00421274466198	0.00438846219624	0.00428841653003	0.00395379905239	0.00403328071606	0.00435038911177	0.00439618009	0.00413037756577	0.00436646716813	0.00405183043156	0.00419798407275	0.00354037058877	0.00420560360274	0.00410024388688	0.0040864916828	0.00444903536454	0.00426438711423	0.00427327694225	0.0033388568451	0.00362489639178
Metabolism;Metabolism_of_Cofactors_and_Vitamins;One_carbon_pool_by_folate	0.00670286599246	0.00617577703987	0.00607894636058	0.00684470361103	0.00600336620124	0.00632246844593	0.00627516606274	0.00602286233219	0.0063705846538	0.00620451846254	0.00615217619275	0.00625908706444	0.00635225997859	0.00639872285348	0.00636384630617	0.0063413530552	0.00652249045244	0.00564666915004	0.00654000116753	0.00626320955357	0.00716998403866	0.00642368237532	0.00631636995767	0.00657201307093	0.00648492801704	0.00596091877096	0.00604657791411	0.00621586303424	0.00581927883792	0.00564589408655	0.00648009611523	0.00631416008025	0.00629888828188	0.00599183051919	0.00631802509472	0.00663876116588	0.00624836802636	0.00669887005934	0.00693443955318	0.00635589209416	0.00512756445638	0.00608766715992
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Pantothenate_and_CoA_biosynthesis	0.00652927540709	0.00634525188736	0.00653440130737	0.00621231614434	0.00633675375226	0.00664383803674	0.00637226775631	0.00630533424844	0.00631212867538	0.00647349384582	0.00631769008808	0.00644091127708	0.00687993826229	0.00642350687992	0.00644248891584	0.00602307860226	0.00629863976799	0.00662046286968	0.00658357094804	0.00651817227577	0.00635298760053	0.00606850647301	0.00617527497974	0.00633198545215	0.00639367717467	0.00648322348416	0.00645982612961	0.00616036109674	0.00618794822473	0.00566274554443	0.00636707185661	0.00616652081035	0.00631934853039	0.00626193463412	0.00631135127142	0.00602843874775	0.00653492230568	0.00674005316344	0.00609527585197	0.00628239734544	0.005772573411	0.00612994219202
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Porphyrin_and_chlorophyll_metabolism	0.00895917757045	0.00905899858479	0.0103516670231	0.00833334654458	0.00751544777226	0.00943516725629	0.00969596236704	0.00968017725695	0.00956015878803	0.00954882854675	0.00898153741905	0.0103410378741	0.00924767550576	0.0101424782403	0.010091883705	0.00819669376468	0.00964989881371	0.0116310986056	0.00981878655257	0.0101776859465	0.00907311371867	0.00841237748878	0.00889013072326	0.00957343326324	0.00946061574845	0.0103444342173	0.00944617211757	0.00911704275483	0.00892003754619	0.00845136675815	0.00826791858847	0.00953635787333	0.0111052619871	0.00860770165	0.00904177922878	0.00834096399929	0.00907045751088	0.00979619461245	0.00848799957729	0.00928538845934	0.00833085158248	0.00748524470052
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Retinol_metabolism	0.000210102258306	0.000302260846659	0.000232178659746	0.000275683888371	0.000430990768841	0.000241591072692	0.000270118133599	0.000392952685037	0.000277386649157	0.000300758475491	0.000229063820058	0.000263752909243	0.000181993838561	0.000246472869824	0.000289412897172	0.00045881320826	0.00023059269144	0.000252743237671	0.000359751781189	0.000340620731889	0.00031633888522	0.000228182396018	0.000271262189064	0.000314165013891	0.000201154759638	0.000297495965066	0.000383601325102	0.000444440259775	0.000262417060299	0.000497347501847	0.000345097646645	0.000309914732733	0.000328702497087	0.00043987407151	0.00036653888902	0.000329435396149	0.000305459932981	0.000217142068993	0.000423934201014	0.000344799066005	0.000549334411784	0.000334072812864
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Riboflavin_metabolism	0.00236264381847	0.00236566316782	0.00207216167713	0.00233388439517	0.00217117362093	0.00229018646537	0.00241494135632	0.00189502522793	0.00229746888406	0.00229364608076	0.00235171776867	0.0023450292721	0.00231315207292	0.0022772247189	0.00225952492849	0.00222501873977	0.00218746022015	0.0018852303994	0.00250699808605	0.00257612914767	0.00278650025324	0.00214613226852	0.0021259638245	0.00256269880646	0.00256651388057	0.00213412390415	0.00220648558739	0.00253928443419	0.00250387297269	0.00257715836685	0.00229315851012	0.00210761178366	0.00243623557178	0.00257716266858	0.00247671839349	0.00228563390142	0.00225214836524	0.00229548550698	0.00283284561556	0.00217590525411	0.00287681160116	0.00250198148579
