kegglevel3	SRR5367473	SRR5367482	SRR5367490	SRR5367491	SRR5367527.R1	SRR5367535.R1	SRR5367537.R1	SRR5367522.R1	SRR5367525.R1	SRR5367532.R1	SRR5367463	SRR5367536.R1	SRR5367465	SRR5367468	SRR5367467	SRR5367469	SRR5367466	SRR5367471	SRR5367477	SRR5367475	SRR5367470	SRR5367479	SRR5367480	SRR5367478	SRR5367487	SRR5367497	SRR5367508.R1	SRR5367526.R1	SRR5367524.R1	SRR5367534.R1	SRR5367539.R1	SRR5367492	SRR5367472	SRR5367500	SRR5367495	SRR5367506.R1	SRR5367514.R1	SRR5367540.R1	SRR5367543.R1	SRR5367519.R1	SRR5367513.R1	SRR5367531.R1	SRR5367464	SRR5367462	SRR5367518.R1	SRR5367517.R1	SRR5367520.R1	SRR5367530.R1	SRR5367533.R1	SRR5367516.R1	SRR5367529.R1	SRR5367496	SRR5367515.R1	SRR5367538.R1	SRR5367510.R1	SRR5367505.R1	SRR5367512.R1	SRR5367542.R1	SRR5367494	SRR5367498	SRR5367504.R1	SRR5367528.R1	SRR5367502.R1	SRR5367503.R1	SRR5367485	SRR5367523.R1	SRR5367489	SRR5367486	SRR5367474	SRR5367476	SRR5367483	SRR5367488	SRR5367493	SRR5367509.R1	SRR5367507.R1	SRR5367521.R1	SRR5367541.R1	SRR5367499	SRR5367484	SRR5367481	SRR5367511.R1	SRR5367501	SRR5367544.R1
Metabolism;Carbohydrate_Metabolism;Butanoate_metabolism	0.00549556337624	0.00664364970931	0.0061486691831	0.0063841103137	0.0065129284171	0.00627810216699	0.0063579093185	0.0063386837196	0.00610699505654	0.00641697410652	0.00620656256764	0.00670495523648	0.00655963618825	0.00631238563642	0.00632556913649	0.00611712768534	0.00659450001092	0.0060519591076	0.00620085359785	0.00565629839336	0.00626573825316	0.00626472601694	0.00600152557075	0.00607245394779	0.00610332251624	0.00611587465399	0.00611882660122	0.00621262879597	0.00636846651282	0.00590639690841	0.00650932581156	0.00682353571547	0.00619384933824	0.00503547196941	0.00655172766759	0.00809444826939	0.00701741727875	0.00652920823513	0.00649728497217	0.00654229310937	0.00628724051463	0.00648795037421	0.00605492803445	0.00605335184806	0.00675017067089	0.00673927639283	0.00651452253401	0.00645438229689	0.00642437325746	0.0064192838359	0.00628292348219	0.00620359861919	0.00670622366714	0.00660880352834	0.00893825296196	0.00560012378036	0.00640001541592	0.00552377933277	0.0061267056481	0.00612691548956	0.00536320271	0.00697190602902	0.00523250898756	0.00595637273343	0.00617599633971	0.00622316745221	0.00611804763896	0.00626006745694	0.00495119932627	0.00512610484804	0.00634129868494	0.00679010170352	0.00542873359034	0.00666953543959	0.0061592559186	0.0071109074163	0.00555727424985	0.00475396418252	0.00624045289732	0.00657225834814	0.00685122149149	0.00504719991782	0.00608430087144
Metabolism;Carbohydrate_Metabolism;C5-Branched_dibasic_acid_metabolism	0.00267234149692	0.00345934097881	0.00361315063505	0.00332889911462	0.00337508649542	0.00346788546806	0.00336995630094	0.00341722752984	0.00349969461531	0.00338088656897	0.00321837849029	0.0031971365217	0.00323778681182	0.00319750086327	0.00318330810199	0.00331576898895	0.00323002882663	0.00319769630644	0.00347459796474	0.00292168157721	0.003252741058	0.00338563373924	0.00333597498632	0.00322676493715	0.00335985588605	0.00360914728832	0.00353869329059	0.00322836499285	0.00325304229301	0.00325380162814	0.00333310401098	0.00329588238996	0.00330257982293	0.00242737108024	0.00333898588454	0.00300275395882	0.00336224187939	0.00334498326499	0.00289977435473	0.00339667588071	0.00325989683222	0.00342183754506	0.00338181406067	0.00333549517111	0.00327761126464	0.00322794764095	0.00340405853494	0.003471793069	0.00349290015981	0.00290190700811	0.00327046660391	0.00337340993994	0.00344311975046	0.00337224576175	0.00302598404768	0.00258625944177	0.00349628241483	0.00338398945129	0.0034359014478	0.00358563266249	0.00245131977933	0.00311676152463	0.00231884991485	0.00274532051552	0.00328245091636	0.00325393868158	0.00340643507921	0.00303759667191	0.002430947488	0.00241729613879	0.00342853606125	0.00317092252067	0.0031455696669	0.00330873179745	0.00352288747154	0.00275340540016	0.00315389119013	0.00224583461935	0.00315343376234	0.00347906478846	0.00338411712218	0.00213637481086	0.00252130339011
Metabolism;Carbohydrate_Metabolism;Citrate_cycle_TCA_cycle	0.00728206115561	0.00665410720924	0.00577135113629	0.00644040073605	0.00598760114668	0.00602245050896	0.00623828545294	0.00686216433397	0.00522089026976	0.00555176411463	0.00615589084152	0.00599833387643	0.00582718941639	0.0064350188952	0.00637957843582	0.00609467326781	0.00592706536219	0.00636158707768	0.00534333384389	0.0067584376814	0.00637346100234	0.00632804369963	0.00637678238915	0.00696686511603	0.00649453373181	0.00527483338317	0.00502035956675	0.0062090071166	0.00586571103939	0.00638007463704	0.00570176820396	0.00631139671272	0.00554785020804	0.00797407875227	0.00592664876503	0.00682387181574	0.0087764614208	0.00540322754227	0.0056047091493	0.00516179156995	0.0058816567474	0.00613734926531	0.00579728759775	0.00563850156821	0.00588641167644	0.00605106512342	0.00523681927492	0.00649064702944	0.00532364057989	0.00810447623898	0.0046083208488	0.00569761668322	0.00552027428328	0.00590299790653	0.00742817133772	0.00709955410937	0.00645722293046	0.00529234557145	0.00536078857913	0.00495332381141	0.00746232713831	0.00653611378027	0.00764697120359	0.00673976616997	0.00669773482844	0.00743590720946	0.0060368346172	0.00688899326757	0.00776947847298	0.00774355926584	0.00640970653034	0.00635523635672	0.00767872806209	0.00619293341674	0.00537916674347	0.00728982588501	0.00603355825568	0.00830705994756	0.0065439425236	0.00520134047817	0.00711340244041	0.00882250083966	0.00761305496319
Metabolism;Carbohydrate_Metabolism;Fructose_and_mannose_metabolism	0.00961006214791	0.0109239044331	0.00951810465951	0.0109268120987	0.0099395591205	0.0107276119403	0.0105341701276	0.00971846628418	0.00974016444651	0.00999203321493	0.0103594724639	0.0105740323153	0.00944532488114	0.00993200308519	0.0105447755995	0.00983707618988	0.00980269048503	0.0103214445413	0.0091290344635	0.00890582542808	0.00964321091547	0.00935984332971	0.0107009551933	0.0108356010673	0.0109218475431	0.0102935928473	0.00952772660026	0.00977708563461	0.0100087757455	0.0114753895271	0.0101516935242	0.00996801934913	0.0101817447178	0.00937897842725	0.0111401889567	0.00831742504851	0.00914876116538	0.00907645368547	0.0104221611569	0.00932127481291	0.0106718363601	0.0102933265019	0.0103569944468	0.0100788215532	0.010154096649	0.00993896230573	0.00949961032571	0.00994023720095	0.00981353146013	0.0107029158475	0.0104096730447	0.0103625809808	0.0101626544476	0.0099405709386	0.00896486232978	0.00900971019453	0.0101377737605	0.00973626275317	0.0109215736252	0.0105542770765	0.00864734910286	0.00939417177914	0.00885973776062	0.00874129335674	0.0104997103503	0.010951218924	0.00979970462523	0.0097089869164	0.0090924289641	0.00870637191051	0.0104055933729	0.00895244673428	0.0113264463724	0.00902144709103	0.00941398773619	0.00917948695349	0.0112557394105	0.00910131853245	0.00976799437073	0.00935652860737	0.0100451289056	0.00916990700826	0.0116323969495
Metabolism;Carbohydrate_Metabolism;Galactose_metabolism	0.00695623358134	0.00878796007117	0.0090255357696	0.00919410231658	0.00789967943739	0.00902912217157	0.00880458086705	0.00844533746526	0.00766326899989	0.00841652294091	0.00893414919638	0.00881181401552	0.00736029766416	0.00814736645077	0.00823101721654	0.00783386997123	0.0074209451639	0.0092780827959	0.00865310570017	0.00682304252156	0.00855059445949	0.00947977446986	0.00978445015834	0.00923520296068	0.00870070845572	0.00813360210646	0.00823878369639	0.00771779874328	0.00812914799199	0.00957994987761	0.00798170393369	0.00770077624572	0.00800845363656	0.00732904308059	0.00855525567843	0.00734258621769	0.00674035700371	0.00777357160538	0.00986923808078	0.00799663542881	0.00948969118188	0.00803601163791	0.00798760908164	0.00866486836386	0.00834115194638	0.00802556693408	0.00804234817666	0.00774363054379	0.00787447223186	0.010422208503	0.00932561038282	0.00826949449094	0.00795238961511	0.00802041477198	0.00726685204526	0.00686324614007	0.00840830026839	0.009148926653	0.00821184231446	0.00808211259758	0.00654120083564	0.00801133983788	0.00659020366427	0.00667606164876	0.00835076766402	0.00997884900962	0.00893192844832	0.00813446097697	0.00686605074356	0.00670581557314	0.00862916107007	0.00737931958022	0.0123261367908	0.00796916189643	0.00826466427923	0.00729511411561	0.0100232996379	0.00706616258284	0.00797143666609	0.00850783822151	0.00878049138732	0.00714779535584	0.0109557784623
Metabolism;Carbohydrate_Metabolism;Glycolysis_/_Gluconeogenesis	0.0105514446565	0.0131989335442	0.0115977584078	0.0110484511723	0.0112747659328	0.012180858261	0.0120780449891	0.0115000977314	0.0113691157541	0.011370515471	0.0117008254424	0.0118080908868	0.0111307103976	0.0119722332485	0.0127704988245	0.0111394324068	0.0113811939027	0.0110129213975	0.0117466426618	0.0105971222883	0.0110598055645	0.0115700029126	0.0112338069578	0.0122276454581	0.0116479754641	0.0118686162363	0.0114111340169	0.0110287380258	0.0111477554769	0.0131427351318	0.0119622685425	0.0113960273714	0.0114156756407	0.0104893184689	0.0117420662406	0.0110479126244	0.0111119929581	0.0112510627536	0.0137633963168	0.0111255582202	0.0113618824624	0.0111665355267	0.0111933814363	0.011521214553	0.011312103213	0.0115712680579	0.0112069948583	0.0109549096157	0.0112346437112	0.0112254487761	0.0127275424328	0.0116080295077	0.011671871702	0.0122814739137	0.011217511625	0.0102212574022	0.0111398085415	0.0110038001813	0.0117165122635	0.0116644313667	0.0100571339125	0.0110826742553	0.0101721423999	0.0104957503058	0.0114664393747	0.011053901187	0.0114811149646	0.0110225661411	0.0101910801569	0.0102173103038	0.0126570801577	0.011357245054	0.0107782290461	0.0110536954737	0.0113511299104	0.0106328689973	0.0116975100826	0.0101389109809	0.0112955308	0.0115444524221	0.0113171104281	0.0101417209417	0.0116560917603
Metabolism;Carbohydrate_Metabolism;Glyoxylate_and_dicarboxylate_metabolism	0.00424316363764	0.00559685396572	0.00514591344001	0.00566009901938	0.0051572451386	0.00526330169237	0.00553904760898	0.0054385067547	0.00450949068542	0.00521053443136	0.00556086000054	0.00554242582101	0.00522565975332	0.00500989134048	0.00516274892211	0.00511348326534	0.00519684544998	0.00545344747311	0.00525747587099	0.00450401803536	0.00505729959316	0.00505349599274	0.00543702564083	0.0055784442681	0.00538859601492	0.00508048726382	0.00515464786406	0.00496170074063	0.00519975021282	0.00543126170986	0.00519575877946	0.00551515140187	0.005170412514	0.00416477366337	0.00546193399139	0.0053874319334	0.00486803561379	0.0049444946674	0.0041039179427	0.00525810563084	0.00533972485363	0.0051536167176	0.00504854368932	0.00550001205601	0.00549067425042	0.00531014955037	0.00523996943089	0.00508594371565	0.00514895743147	0.00579717566685	0.00458723013554	0.00520463895588	0.00535103404518	0.00531292616293	0.00538423927144	0.0046276977321	0.00523659522552	0.00553253102963	0.00501568426551	0.00521701504366	0.00435176990706	0.00563450119496	0.00423210238366	0.00465387353619	0.00547050554024	0.00557440224532	0.00536532324287	0.00539319362512	0.00409553904002	0.00417253027779	0.00548240018155	0.00506262201955	0.0054665099103	0.00531566747788	0.00511576773083	0.0050960915569	0.00552213340094	0.00391019611024	0.00513914705123	0.00542256577209	0.00532660622551	0.00390803085336	0.00559285294298
Metabolism;Carbohydrate_Metabolism;Inositol_phosphate_metabolism	0.000751624972462	0.000968364494069	0.00104386432406	0.0011387487739	0.00096804259105	0.00096080788526	0.000964921788463	0.00113458244745	0.000885405965973	0.000981570741625	0.000980859841282	0.000937104196305	0.000896437676566	0.000936530834197	0.00107586524248	0.000898857138191	0.00100319931864	0.00102492236252	0.000902568690353	0.000900610756802	0.00106021863668	0.00114493268585	0.00113804219282	0.00110336880782	0.00091995205703	0.000828985059943	0.000910800543671	0.00112634228492	0.000887256220648	0.00101950021898	0.000919432626485	0.00113455611193	0.000900648600063	0.000817777422753	0.000976515185118	0.000894254240471	0.0013939595088	0.00083405977249	0.00126733479668	0.000825732548695	0.000990427254122	0.000993979761752	0.000850742321786	0.000880397613282	0.000963788565233	0.000938747669362	0.000822820737855	0.00107165985161	0.000895537188822	0.0011873162007	0.000919555098434	0.000875419681279	0.000938744541685	0.000869999498296	0.000961263412784	0.000928352736531	0.00107068379841	0.00085523526506	0.0010031368531	0.000824686044106	0.000850887913579	0.000780730283096	0.000765904854689	0.00097967223163	0.00101838630049	0.00116528810543	0.000991851626817	0.00100663512307	0.000745587482438	0.000787289230766	0.000873557327403	0.00113614738905	0.00109551327884	0.0008476139162	0.000867492459237	0.00113873232299	0.000988963890895	0.000767923751176	0.00095250345314	0.000888295937206	0.00109939742446	0.000792917069185	0.00144362828985
Metabolism;Carbohydrate_Metabolism;Pentose_and_glucuronate_interconversions	0.00402100847337	0.00704574058184	0.00606351569393	0.0067632618941	0.00612246338949	0.00640235017382	0.00679278502864	0.00629225196268	0.00532082164556	0.00625706730934	0.00673572016467	0.00675769895763	0.00566182043685	0.00604259246709	0.00629856448683	0.00553535414019	0.00590249721561	0.00639078276717	0.00558235820052	0.00437673685774	0.00601789493549	0.00600475106094	0.00671070282825	0.00701638686876	0.00656864296026	0.00569535401858	0.00539456879691	0.00624015355921	0.00575852108288	0.00655569976411	0.00620263394944	0.00625345397883	0.00563071713767	0.00406691995467	0.00615593534937	0.00579583150779	0.00595174533543	0.0055236281062	0.00587414944194	0.0055714473756	0.00644504443772	0.00617907006533	0.00598466246081	0.0065943265051	0.00609815310365	0.00583719258687	0.00550080234472	0.0060539900457	0.00568750023838	0.00780575051755	0.00564528091776	0.00594469664728	0.00630245575826	0.00645373153389	0.00622742361448	0.00438388792251	0.00604111353524	0.00658176224168	0.00562387541419	0.00560900129195	0.00374270273308	0.00607722300244	0.00342593971795	0.00436978580646	0.00691764723246	0.00712863831651	0.00640078927026	0.0062821815853	0.00361163407231	0.00352483861597	0.00667519412083	0.00496676839368	0.00810532406554	0.00592027945223	0.00542851689708	0.00549711571089	0.0069422002062	0.00353202789807	0.00601766965364	0.00589387183304	0.00642453484914	0.00376953005525	0.00787720822473
Metabolism;Carbohydrate_Metabolism;Pentose_phosphate_pathway	0.00792723677853	0.0103419445617	0.00918629968449	0.0094794365264	0.00929419739313	0.00961783654947	0.00984550676899	0.00860335521867	0.00907418821481	0.00897833833994	0.00943507540315	0.00958273936437	0.00907255563977	0.00951698631994	0.0098896427987	0.00885112312914	0.00938161975061	0.00890852683161	0.00918627311209	0.00824145625095	0.00841128383648	0.00898738637269	0.0094447167909	0.00970747138307	0.0092686416776	0.00971103673769	0.00899001153531	0.00877532912011	0.00893549308417	0.0100623724258	0.00986814821768	0.00879857298884	0.00908572372166	0.00778036834932	0.00953859486903	0.00853257808099	0.00864586790574	0.00895134471959	0.00963314870383	0.00900793306815	0.00930904721729	0.00932423283134	0.00943523100752	0.00951373488285	0.00923703722633	0.00909340195586	0.00898613490354	0.00879308749792	0.00909725427077	0.00887357642969	0.00978046676561	0.00949366340379	0.00958647700773	0.00995311352638	0.00876529207107	0.00790975286125	0.00894785745814	0.00909884749877	0.00919479024976	0.00963822225715	0.00752855190517	0.00875126271959	0.00745172082013	0.00806034367728	0.00939719648583	0.00894035794103	0.00914398467179	0.00854843745992	0.00758360081371	0.0074848931822	0.00989687788765	0.0085429544061	0.00890323365299	0.00855497014909	0.00895794475042	0.00845059250217	0.00941398241828	0.00738955434088	0.0087448728328	0.00888182778488	0.00880399220067	0.00726898355418	0.00903825395572
Metabolism;Carbohydrate_Metabolism;Propanoate_metabolism	0.00450974983477	0.00520260621813	0.00479061784729	0.0046979857087	0.00507110276362	0.00504472928246	0.00483121799566	0.00509476197359	0.00511047658182	0.00494997201631	0.00508454577503	0.00495285217091	0.00510370013092	0.00512542477902	0.0054182129079	0.00498488069219	0.00508970103295	0.00490257091095	0.0048456755936	0.0046274422076	0.00507835817571	0.00497379020394	0.00456314874702	0.00514422304597	0.00484489081003	0.00524300498645	0.00505688148861	0.00492186226753	0.00496531540472	0.0050603356116	0.00516039598613	0.00547091555127	0.00508815045247	0.00409288114269	0.00506204726989	0.00524895161795	0.00474754325459	0.00511601502384	0.00609093039401	0.00487927032467	0.00476872381614	0.00480740727186	0.00480828076008	0.00495841914222	0.00496205082524	0.00509704084431	0.00487014112069	0.00480470701427	0.00504979232538	0.00475210980968	0.00534438674182	0.00501844233225	0.00501255356897	0.00512250687562	0.00537841847222	0.00449454006686	0.00491984625029	0.00450712388124	0.00523145332448	0.00517961538953	0.00435176990706	0.00513480301574	0.00436495316004	0.00481830007068	0.0046528446555	0.00494586233265	0.00481638337359	0.00474215368612	0.00409969273073	0.00422487936614	0.00505457968808	0.00524305237414	0.00476165906226	0.00513269280143	0.00498317635426	0.00508904058276	0.00454132720711	0.00397445310451	0.00469442125537	0.00495012812396	0.00510922370204	0.00396573951924	0.00424751423883
Metabolism;Carbohydrate_Metabolism;Pyruvate_metabolism	0.00904264083249	0.0123654707993	0.0105054446847	0.0104946051777	0.0109605580896	0.0113813776307	0.0113721980918	0.0112027847072	0.0108638683086	0.0106587874496	0.011333817369	0.0112474179058	0.0105284916971	0.0111957710889	0.0116870722801	0.0106808179396	0.0107069347688	0.010820844493	0.010433333669	0.0090774621676	0.0109018661954	0.0104220905711	0.0103605759449	0.0116297608824	0.010803557813	0.0113622553795	0.0108245357642	0.0106767107908	0.0105544072015	0.0117122283914	0.0112698007532	0.0110253184825	0.0105337779517	0.00852126071523	0.0111940986001	0.0109454215435	0.0101220796837	0.0108098182288	0.0124732424726	0.0107775434136	0.0107652728935	0.0105780526634	0.0105035699445	0.0110371195171	0.0107192272168	0.0110297122421	0.0108604777023	0.0103842951505	0.0109066360526	0.0113212306741	0.0110930121546	0.0111363313945	0.0111077375749	0.0114912908831	0.011012120567	0.0086074240087	0.0107562171019	0.0103775676506	0.0110061147185	0.0111659271161	0.00805232960669	0.0111073126863	0.00825888993112	0.00894876348663	0.011165351251	0.0110041158474	0.0107622293275	0.0106068205279	0.00817757858523	0.00824446818972	0.0118139263171	0.0106157890656	0.010757037452	0.0108172025125	0.0108772495197	0.0100864185018	0.0110122635288	0.00811007539136	0.0106868701644	0.0108309867044	0.0108581101674	0.00800419195749	0.0109979025704
Metabolism;Carbohydrate_Metabolism;Starch_and_sucrose_metabolism	0.00999327980628	0.0124454706738	0.0127649484748	0.0115874157908	0.0107783881491	0.0122823383085	0.0121395091853	0.011616926023	0.0108953152451	0.0121743326747	0.0116595641797	0.011677315359	0.0100909529387	0.0112654784149	0.0112874034651	0.0111176584261	0.0102701677185	0.0123167394254	0.0127446090998	0.0102094932473	0.0115166148167	0.0127097212011	0.0125940321894	0.0126189880894	0.0123163836977	0.0117089920043	0.0116999381375	0.0113735219021	0.0111539794098	0.012406712815	0.0115417727818	0.0109100560549	0.0111961085206	0.0109276631436	0.0112186650198	0.00946751580397	0.008544134836	0.0113990411003	0.0110742593244	0.0111583050009	0.0118816664371	0.0111921535618	0.0108949416342	0.0120689900343	0.0114179739266	0.0111916443055	0.0112378663868	0.0108024497197	0.0113345716258	0.0119708405762	0.012178480864	0.0116133494113	0.011181265169	0.0119890035712	0.00868213779661	0.0097101945321	0.0105984447987	0.0130487800135	0.0113581589726	0.0114845342962	0.00956446178329	0.0100101325548	0.00978969319522	0.00983201806454	0.0117291535217	0.0125459055837	0.0120225351096	0.0111048306987	0.0100758152397	0.00991245384812	0.0126489363666	0.00982852068253	0.0161719504375	0.0110659902148	0.0118012270945	0.00885514214323	0.0122685488775	0.0104170068249	0.0113056190978	0.0122284968731	0.0113384080402	0.0101659585813	0.00978771204662
Metabolism;Energy_Metabolism;Carbon_fixation_in_photosynthetic_organisms	0.00724410964838	0.00704783208183	0.00682549260559	0.00687390168975	0.00660401338737	0.00689478860925	0.00697783852232	0.00675357393471	0.00641657267527	0.00645123984877	0.00681100387204	0.00693832813964	0.00646454902501	0.00690618878422	0.00700878677291	0.00667440550228	0.00663817671595	0.00663817782019	0.00650771635282	0.0068789690996	0.00642448756774	0.00648298579375	0.00685408839397	0.00693606500153	0.00707315578472	0.00664297219356	0.00650034021575	0.00644658928345	0.00665615052513	0.00717803942602	0.00673950544812	0.00645843418796	0.00661241806306	0.00749379677382	0.00680353347004	0.00636852976153	0.00741713444638	0.00632271117855	0.00574074577913	0.00646716814188	0.00676688138613	0.00689783893575	0.00677798345359	0.0067000484095	0.00668664824273	0.00670414019039	0.00649184141107	0.00662164412456	0.00657083249107	0.00707363541616	0.00615637920259	0.00674918428146	0.00673221186849	0.0067296684652	0.00645194015553	0.00702453570642	0.0067787893806	0.00639554558078	0.00669136444277	0.00669832539498	0.00718137358194	0.00672629166975	0.00744568214848	0.00674837488906	0.00682614005763	0.00685326315675	0.00680911029631	0.00657408807969	0.0075285644118	0.0074048298706	0.00685815796132	0.00644897556437	0.0068080299557	0.00640845299612	0.00662719050765	0.0065098118712	0.00681104953793	0.00763710177781	0.00668517869318	0.00653831073271	0.00678365665312	0.00771103193482	0.00710844325093
Metabolism;Energy_Metabolism;Carbon_fixation_pathways_in_prokaryotes	0.0116881385804	0.0100292653136	0.00970602960111	0.010383965382	0.0099049609535	0.0102085024667	0.00990697096511	0.0109833572107	0.00947950428447	0.00981570741625	0.0103768456271	0.0100502076874	0.00955970509199	0.010314102502	0.00990422530951	0.0102711949288	0.00947375030028	0.0105196679067	0.00907868565223	0.0107002971823	0.0106038062578	0.0100861343959	0.0102533597111	0.0105137096745	0.0106802799619	0.00954803676662	0.00941928458612	0.00985314090144	0.0100364376697	0.00975484626972	0.00956531411483	0.0101997902847	0.00963070987925	0.0118642629269	0.00997874322291	0.0112568066596	0.0108803878844	0.00971074268987	0.00874583881502	0.00961471165175	0.00991534650073	0.00978755329466	0.00972082656492	0.00987912462263	0.00996425950737	0.0101650561301	0.00964325743768	0.0101356226988	0.00969377052432	0.0121775777422	0.00892066868809	0.00990388707618	0.00951675256507	0.00953008624739	0.0115102146711	0.0108851702683	0.0101745070067	0.00895590311677	0.00972285663092	0.00933523771741	0.0112562035549	0.010988740237	0.0116747651963	0.0104406545037	0.0104163207474	0.0114910787005	0.0101343323538	0.0104697129321	0.0117860973895	0.0118586081917	0.00991153671167	0.0102943974965	0.0113964707703	0.0104570389201	0.00983613965261	0.0112471851189	0.00960537454184	0.0123563039798	0.01030519623	0.00936388392405	0.0106539468514	0.0128390239849	0.0104845150023
Metabolism;Energy_Metabolism;Methane_metabolism	0.0118556806001	0.0141055987886	0.0132773375734	0.0129610314993	0.0135109372573	0.0131149951081	0.0133694540129	0.0134674562062	0.0139477645421	0.0134007606995	0.0133903655675	0.0132899726961	0.0129725074072	0.0133973608032	0.0134688390647	0.0136584097918	0.0132340416239	0.0127777239962	0.0129094352082	0.011360809354	0.0132628572771	0.012510829186	0.0128756362734	0.013414959676	0.0132363357547	0.0141520625766	0.013696282574	0.0129989316046	0.0132009618051	0.0130815213946	0.0137304082088	0.0128190510725	0.0128607055302	0.0115008062946	0.0137831262816	0.0126024910809	0.0107461868137	0.0133415932156	0.0106916014495	0.0134152644945	0.0129343847135	0.0130256729309	0.0137463639454	0.0131898895237	0.0131454919155	0.0131944078442	0.0134127340645	0.0129790737691	0.0137725076185	0.0122999130376	0.0122199592668	0.0136567834681	0.0138757979487	0.0138036879769	0.012526359905	0.0110136392834	0.0129138436766	0.0136390333459	0.0136931334967	0.0142587364882	0.0105387685806	0.0131977295686	0.010961195496	0.0110966388978	0.0133253633536	0.0129994189117	0.0131557575521	0.0122529962433	0.0110893157729	0.0110507899067	0.0139519429457	0.012939534687	0.0116922317144	0.0128733171573	0.0138923655312	0.0116570229906	0.0131056540998	0.0111722898559	0.0126809903682	0.0135750856187	0.0127051272165	0.0105479899495	0.0116481934901
Metabolism;Energy_Metabolism;Nitrogen_metabolism	0.00682108918974	0.0060245657131	0.00746047336531	0.00781466346092	0.0075233361106	0.00677639522055	0.00688597268082	0.00774736331277	0.00790226571683	0.00705660129525	0.00729745244278	0.0071868738941	0.00727347894991	0.00738058586426	0.0069774613793	0.00730040744561	0.00743049944312	0.00797272815279	0.00684690834449	0.00685582706731	0.00794394529304	0.0075109669951	0.00757295386537	0.00722413666071	0.00705177812267	0.00682477985359	0.00692174700647	0.00823352588595	0.00717550315311	0.00677359151927	0.00661477123166	0.00754377012809	0.00704247928176	0.00731406547212	0.00690043434795	0.00709300870001	0.00688393771916	0.0070155188928	0.00553888497357	0.00677794151168	0.00737664128192	0.00702519716738	0.00711193381436	0.00697950046091	0.00702981538338	0.00689662547329	0.00674385388821	0.0071730160786	0.00686756500082	0.00838613191918	0.00627308114933	0.00704000567456	0.00648500702632	0.00643833835797	0.00737079488834	0.00728710011675	0.00703531991948	0.00742241134531	0.00738662029945	0.00678732710353	0.00732285376568	0.00789507724148	0.00723734797644	0.00729847203845	0.0074622625149	0.00815623884206	0.00747460589125	0.00806723402674	0.00721392234052	0.00708252371876	0.00622619977045	0.00761754403276	0.00859365210405	0.00732983535895	0.00705766654636	0.00759037365756	0.0076650976696	0.00747698598882	0.00756454198708	0.006808760069	0.00712955924959	0.00763139397591	0.00910056253236
Metabolism;Energy_Metabolism;Oxidative_phosphorylation	0.012731342206	0.00954090006656	0.0106206955278	0.0119361576028	0.0109619702597	0.0106905326922	0.0104436260968	0.0114619038668	0.0105577847939	0.0113826512547	0.0110001078584	0.0110335529543	0.0109460483704	0.00987197733221	0.00902711428854	0.0114898574076	0.0104230361862	0.0117766191699	0.00992454568148	0.0121611379709	0.0112598620987	0.0106187478444	0.0113668584287	0.0104527133693	0.0113971442294	0.0103813620625	0.0107295787674	0.0105782011119	0.0113932550547	0.00943055920935	0.00969069129117	0.0110066272781	0.011076949505	0.0130544835471	0.0106631909732	0.0112215997997	0.0165168328547	0.0101842733994	0.00914868277048	0.0108019429757	0.0111909282124	0.0122402971692	0.0112115144876	0.0108343313028	0.0110572833575	0.0107791758422	0.010742031838	0.0133128573279	0.0113521162215	0.0124336283605	0.00976851536142	0.0107000993049	0.0106298082134	0.00947991589625	0.0114669744484	0.0123452159358	0.0133913758769	0.0110611724162	0.0109348226025	0.0106749974791	0.0126950871257	0.0120374134575	0.0130636596766	0.0115339618272	0.0113904293827	0.0122176335006	0.0111547589327	0.0112171704707	0.0134112288798	0.0131601502316	0.00987244651429	0.011706828866	0.0123335077801	0.0109553375449	0.0110901092184	0.0118932306241	0.011415128261	0.0136909533526	0.0110803137797	0.0105916560156	0.0132052539006	0.014002430689	0.0118746105714
Metabolism;Energy_Metabolism;Photosynthesis	0.00481891577172	0.00272417873331	0.00338485119428	0.00423472200296	0.00371047688984	0.00373394533608	0.00325033243538	0.00303004658903	0.00381905572537	0.00409689780813	0.00386625270279	0.00387702476282	0.00368841728106	0.00289414490733	0.00228621364026	0.00407377568989	0.00339176912494	0.00376854886667	0.00410952297416	0.00455608760802	0.00316121721847	0.00374095767623	0.00399994057895	0.00277080245773	0.00333349010286	0.00381313837637	0.00406067583535	0.00341162196911	0.00449229649987	0.00254474250514	0.00314728860604	0.00313825323218	0.00416754120513	0.00460811087424	0.00356008366231	0.00391891468987	0.00428433310726	0.00373914377038	0.00397578021395	0.00437201627066	0.00412366567439	0.0041713480576	0.0041320690567	0.00420290939262	0.00417422668745	0.00386727375914	0.00428358208015	0.0042333524525	0.00428240696597	0.00333055470996	0.00453309730482	0.00389476048612	0.0038310411951	0.00306723283148	0.00337024274396	0.00450297963719	0.0045693749507	0.00453337897181	0.00363968333682	0.00435776982549	0.00469593801362	0.00425089930273	0.00495372364623	0.00422429845396	0.00344406439448	0.00345852531157	0.00385235472645	0.00357895053423	0.00500935099621	0.00499471890079	0.00312070075694	0.00332034140806	0.00326903373702	0.00405147880423	0.00390520251698	0.00367884575553	0.00357997398322	0.0048508763706	0.00366709626002	0.00435434747308	0.00386000859248	0.00479443596127	0.00285390832741
